CODIGO_ARTICULO;ARTICULO;Presentacion;COD_GRUPO;GRUPO;CODIGO_SUBGRUPO;SUBGRUPO;CODIGO_FAMILIA;FAMILIA;EMBALAJE;CatCod;categoria;SubCatCod;subcategoria
101570;SALSA SOYA CORUNA;"24 FCO X 180 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;"101-003-2348   ";"SALSA SOYA                              ";24;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101571;SALSA NEGRA CORUNA;"24 FCO X 95 GR                                              ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0134;SALSA NEGRA;24;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101572;SALSA NEGRA CORUNA;"24 FCO X 155 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0134;SALSA NEGRA;24;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101573;SALSA NEGRA CORUNA;"4 FCO X 4000 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0134;SALSA NEGRA;4;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101576;SALSA INGLESA CORUNA;"24 FCO X 155 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0130;SALSA INGLESA;24;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101578;SALSA CHINA CORUNA;"24 FCO X 155 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0145;SALSA CHINA;24;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101591;DURAZNO EN MITADES CORUNA;"24 LT X 425 GR                                              ";101;INDUSTRIAS LA CORUÑA;101-002;FRUTAS;"101-002-0124   ";"DURAZNOS                                ";24;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101596;SALSA TERIYAKI CORUNA;"24 FCO X 200 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0144;SALSA TERIYAKI;24;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101615;SALSA NEGRA CORU¥A;"12 FCO X 500 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0134;SALSA NEGRA;12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101616;SALSA INGLESA CORU¥A;"12 FCO X 500 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0130;SALSA INGLESA;12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101617;SALSA PARA CARNES CORU¥A;"12 FCO X 500 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0143;SALSA CARNES Y POLLO;12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101618;SALSA SOYA CORU¥A;"12 FCO X 500 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;"101-003-2348   ";"SALSA SOYA                              ";12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101619;SALSA CHINA CORU¥A;"12 FCO X 500 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0145;SALSA CHINA;12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101620;SALSA BBQ CORU¥A;"12 FCO X 500 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;"101-003-2347   ";"SALSA BBQ                               ";12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101621;SALSA DE AJO CORU¥A;"12 FCO X 500 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0142;SALSA AJO;12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101622;SALSA CURRY CORU¥A;"12 FCO X 500 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0139;SALSA CURRY;12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101623;SALSA INGLESA CORUNA;"12 FCO X 1000ML                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0130;SALSA INGLESA;12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101625;SALSA NEGRA CORU¥A;"12 FC X 1000 GR                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;101-003-0134;SALSA NEGRA;12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101633;UVA PASA BOLSA CORUNA;"24 BL X 200 GR                                              ";101;INDUSTRIAS LA CORUÑA;101-002;FRUTAS;"101-002-0128   ";"UVAS                                    ";24;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
101662;VINAGRE BLANCO CORUNA;"4 GLN X 4000 ML                                             ";101;INDUSTRIAS LA CORUÑA;101-003;SALSAS;"101-003-0141   ";"VINAGRES                                ";4;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104001;COLOR SB 125x24 EL REY;"125DPX24SBX2,3G                                             ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2399   ";"TRADICIONAL SOBRE 125 X 24              ";125;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104002;COMINO MOLIDO SB 125X24 ELREY;"125DPX24SBX2,3G                                             ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2399   ";"TRADICIONAL SOBRE 125 X 24              ";125;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104003;SALSINA SB 125X24 EL REY;"125DPX24SBX2,3G                                             ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2399   ";"TRADICIONAL SOBRE 125 X 24              ";125;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104010;TRICOMPLETO TRIG 36X12 ELREY;"36DOCX12SBX20GR                                             ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2400   ";"TRADICIONAL TRIGRUESA 36 X 1            ";36;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104023;OF COLORREY DP PAG20 LLEV24;"18DPX24SBX20GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2401   ";"TRADICIONAL DISPLAY 18 X 24             ";18;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104024;OF TRICOMPLETO DP PAG20LLV24;"18DPX24SBX20GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2401   ";"TRADICIONAL DISPLAY 18 X 24             ";18;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104026;COLOR GRUESA 60X12 ELREY;"60DPX12UNDX6GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2403   ";"TRADICIONAL GRUESA 60 X 12              ";60;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104027;COMINO GRUESA 60X12 ELREY;"60DPX12UNDX6GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2403   ";"TRADICIONAL GRUESA 60 X 12              ";60;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104032;MI COLOR DP 50X50 EL REY;"50DPX50SBX1,3GR                                             ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2402   ";"TRADICIONAL 50 X 50                     ";50;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104033;CONDIM COMINO DP 50X50 ELREY;"50DPX50SBX1,3GR                                             ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2402   ";"TRADICIONAL 50 X 50                     ";50;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104034;TRICOMPLETO DP 50X50 ELREY;"50DPX50SBX1,3GR                                             ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2402   ";"TRADICIONAL 50 X 50                     ";50;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104044;ABLANDACARNES LIBRA EL REY;"16 LB X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104045;AJO LIBRA EL REY;"16 LB X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104048;COLOR LIBRA EL REY;"16 LB X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104049;COLOR AMARILLO LIBRA EL REY;"16 LB X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104050;CONDIMENTO COMINO LIBRA ELREY;"16 LB X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104052;CURRY LIBRA EL REY;"16 LB X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104055;SALSINA LIBRA EL REY;"16 LB X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104056;TRICOMPLETO LIBRA EL REY;"16 LB X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104058;SAZONAREY LIBRA EL REY;"16 LB X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104059;BICARBONATO SODIO LIBRA;"16 LB X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104062;PIMIENTA MOLIDA LIBRA EL REY;"16 BL X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104065;PAPRIKA LIBRA EL REY;"16 BL X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104067;CONDICOMPLETO LIBRA EL REY;"16 BL X CAJA                                                ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2404   ";"TRADICIONAL LIBRA                       ";16;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104072;CLAVO PEPA CHAP 9GR ELREY;"10BLX25CHAX9GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";10;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104073;CANELA SELEC CHAP 11GR  EL REY;"5BLX30CHAX11GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";5;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104074;CANELA ASTILLA CHAP 20GR EL REY;"6BLX25CHAX20GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";6;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104075;CANELA SELEC CHAP 20GR EL REY;"5BLX20CHAPX20GR                                             ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";5;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104076;SUPERCANELA CHAP 30GR EL REY;"5BLX15CHAX30GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";5;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104077;COLOR CHAP 55GR EL REY;"9BLX12CHAX55GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";9;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104079;SALSINA CHAP 55GR EL REY;"9BLX12CHAX55GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";9;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104081;TRICOMPLETO CHAP 55GR EL REY;"9BLX12CHAX55GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";9;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104082;TRI-REY CHAP 55GR EL REY;"9BLX12CHAX55GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";9;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104083;AJO CHAP 55GR EL REY;"9BLX12CHAX55GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";9;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104084;SAZONA CHAP 55GR EL REY;"9BLX12CHAX55GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";9;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104087;COLOR AMARILLO CHAP 60GR EL REY;"8BLX12CHAX60GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";8;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104089;CONDI-COMPLETO CHAP 60GR EL REY;"8BLX12CHAX60GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";8;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104091;CURRY CHAP 20GR EL REY;"8BLX12CHAX20GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";8;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104092;LAUREL CHAP 37GR EL REY;"8BLX12CHAX37GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";8;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104093;OREGANO CHAP 10GR EL REY;"8BLX12CHAX10GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";8;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104094;PAPRIKA CHAP 60GR EL REY;"8BLX12CHAX60GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";8;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104095;PICANTE CHAP 20GR EL REY;"8BLX12CHAX20GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";8;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104096;PIMIENTA MOLIDA CHAP 60GR EL REY;"8BLX12CHAX60GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";8;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104097;PIMIENTA PEPA CHAP 43GR EL REY;"8BLX12CHAX43GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";8;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
104098;TOMILLO CHAP 20GR EL REY;"8BLX12CHAX20GR                                              ";104;PRODUCTOS EL REY;"104-431        ";"DESHIDRATADOS               ";"104-431-2405   ";"TRADICIONAL CHAPETAS                    ";8;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
